book,chapter,verse,reference,text
시편,81,16,시편 81:16,내가 또 밀의 아름다운 것으로 저희에게 먹이며 반석에서 나오는 꿀로 너를 만족케 하리라 하셨도다
시편,82,2,시편 82:2,너희가 불공평한 판단을 하며 악인의 낯 보기를 언제까지 하려느냐 셀라
시편,82,3,시편 82:3,가난한 자와 고아를 위하여 판단하며 곤란한 자와 빈궁한 자에게 공의를 베풀지며
시편,82,4,시편 82:4,가난한 자와 궁핍한 자를 구원하여 악인들의 손에서 건질찌니라 하시는도다
시편,82,5,시편 82:5,저희는 무지무각하여 흑암 중에 왕래하니 땅의 모든 터가 흔들리도다
시편,82,6,시편 82:6,내가 말하기를 너희는 신들이며 다 지존자의 아들들이라 하였으나
시편,82,8,시편 82:8,"하나님이여, 일어나사 세상을 판단하소서 모든 열방이 주의 기업이 되겠음이니이다"
시편,83,1,시편 83:1,"하나님이여, 침묵치 마소서 하나님이여, 잠잠치 말고 고요치 마소서"
시편,83,2,시편 83:2,대저 주의 원수가 훤화하며 주를 한하는 자가 머리를 들었나이다
시편,83,3,시편 83:3,저희가 주의 백성을 치려 하여 간계를 꾀하며 주의 숨긴 자를 치려고 서로 의논하여
시편,83,5,시편 83:5,저희가 일심으로 의논하고 주를 대적하여 서로 언약하니
시편,83,12,시편 83:12,저희가 말하기를 우리가 하나님의 목장을 우리의 소유로 취하자 하였나이다
시편,83,16,시편 83:16,"여호와여, 수치로 저희 얼굴에 가득케 하사 저희로 주의 이름을 찾게 하소서"
시편,83,18,시편 83:18,여호와라 이름하신 주만 온 세계의 지존자로 알게 하소서
시편,84,1,시편 84:1,"만군의 여호와여, 주의 장막이 어찌 그리 사랑스러운지요"
시편,84,2,시편 84:2,내 영혼이 여호와의 궁정을 사모하여 쇠약함이여 내 마음과 육체가 생존하시는 하나님께 부르짖나이다
시편,84,3,시편 84:3,"나의 왕, 나의 하나님, 만군의 여호와여, 주의 제단에서 참새도 제 집을 얻고 제비도 새끼 둘 보금자리를 얻었나이다"
시편,84,4,시편 84:4,주의 집에 거하는 자가 복이 있나이다 저희가 항상 주를 찬송하리이다 셀라
시편,84,5,시편 84:5,주께 힘을 얻고 그 마음에 시온의 대로가 있는 자는 복이 있나이다
시편,84,6,시편 84:6,저희는 눈물 골짜기로 통행할 때에 그 곳으로 많은 샘의 곳이 되게 하며 이른 비도 은택을 입히나이다
시편,84,7,시편 84:7,저희는 힘을 얻고 더 얻어 나아가 시온에서 하나님 앞에 각기 나타나리이다
시편,84,8,시편 84:8,"만군의 하나님 여호와여, 내 기도를 들으소서 야곱의 하나님이여, 귀를 기울이소서"
시편,84,9,시편 84:9,"우리 방패이신 하나님이여, 주의 기름 부으신 자의 얼굴을 살펴보옵소서"
시편,84,10,시편 84:10,주의 궁정에서 한 날이 다른 곳에서 천 날보다 나은즉 악인의 장막에 거함보다 내 하나님 문지기로 있는 것이 좋사오니
시편,84,11,시편 84:11,여호와 하나님은 해요 방패시라 여호와께서 은혜와 영화를 주시며 정직히 행하는 자에게 좋은 것을 아끼지 아니하실 것임이니이다
시편,84,12,시편 84:12,"만군의 여호와여, 주께 의지하는 자는 복이 있나이다"
시편,85,1,시편 85:1,"여호와여, 주께서 주의 땅에 은혜를 베푸사 야곱의 포로 된 자로 돌아오게 하셨으며"
시편,85,2,시편 85:2,주의 백성의 죄악을 사하시고 저희 모든 죄를 덮으셨나이다
시편,85,6,시편 85:6,우리를 다시 살리사 주의 백성으로 주를 기뻐하게 아니하시겠나이까
시편,85,7,시편 85:7,"여호와여, 주의 인자하심을 우리에게 보이시며 주의 구원을 우리에게 주소서"
시편,85,8,시편 85:8,내가 하나님 여호와의 하실 말씀을 들으리니 대저 그 백성 그 성도에게 화평을 말씀하실 것이라 저희는 다시 망령된 데로 돌아가지 말지로다
시편,85,9,시편 85:9,진실로 그의 구원이 그를 경외하는 자에게 가까우니 이에 영광이 우리 땅에 거하리이다
시편,85,10,시편 85:10,긍휼과 진리가 같이 만나고 의와 화평이 서로 입맞추었으며
시편,85,11,시편 85:11,진리는 땅에서 솟아나고 의는 하늘에서 하감하였도다
시편,85,12,시편 85:12,여호와께서 좋은 것을 주시리니 우리 땅이 그 산물을 내리로다
시편,85,13,시편 85:13,의가 주의 앞에 앞서 행하며 주의 종적으로 길을 삼으리로다
시편,86,1,시편 86:1,"여호와여, 나는 곤고하고 궁핍하오니 귀를 기울여 내게 응답하소서"
시편,86,2,시편 86:2,"나는 경건하오니 내 영혼을 보존하소서 내 주 하나님이여, 주를 의지하는 종을 구원하소서"
시편,86,3,시편 86:3,"주여, 나를 긍휼히 여기소서 내가 종일 주께 부르짖나이다"
시편,86,4,시편 86:4,"주여, 내 영혼이 주를 우러러 보오니 주여 내 영혼을 기쁘게 하소서"
시편,86,5,시편 86:5,주는 선하사 사유하기를 즐기시며 주께 부르짖는 자에게 인자함이 후하심이니이다
시편,86,6,시편 86:6,"여호와여, 나의 기도에 귀를 기울이시고 나의 간구하는 소리를 들으소서"
시편,86,7,시편 86:7,나의 환난 날에 내가 주께 부르짖으리니 주께서 내게 응답하시리이다
시편,86,8,시편 86:8,"주여, 신들 중에 주와 같은 자 없사오며 주의 행사와 같음도 없나이다"
시편,86,9,시편 86:9,"주여, 주의 지으신 모든 열방이 와서 주의 앞에 경배하며 주의 이름에 영화를 돌리리이다"
시편,86,10,시편 86:10,대저 주는 광대하사 기사를 행하시오니 주만 하나님이시니이다
시편,86,11,시편 86:11,"여호와여, 주의 도로 내게 가르치소서 내가 주의 진리에 행하오리니 일심으로 주의 이름을 경외하게 하소서"
시편,86,12,시편 86:12,"주 나의 하나님이여, 내가 전심으로 주를 찬송하고 영영토록 주의 이름에 영화를 돌리오리니"
시편,86,15,시편 86:15,"그러나 주여, 주는 긍휼히 여기시며 은혜를 베푸시며 노하기를 더디 하시며 인자와 진실이 풍성하신 하나님이시오니"
시편,86,16,시편 86:16,내게로 돌이키사 나를 긍휼히 여기소서 주의 종에게 힘을 주시고 주의 여종의 아들을 구원하소서
시편,86,17,시편 86:17,"은총의 표징을 내게 보이소서 그러면 나를 미워하는 저희가 보고 부끄러워하오리니 여호와여, 주는 나를 돕고 위로하심이니이다"
시편,87,1,시편 87:1,그 기지가 성산에 있음이여
시편,87,2,시편 87:2,여호와께서 야곱의 모든 거처보다 시온의 문들을 사랑하시는도다
시편,87,3,시편 87:3,"하나님의 성이여, 너를 가리켜 영광스럽다 말하는도다"
시편,87,5,시편 87:5,"시온에 대하여 말하기를 이 사람, 저 사람이 거기서 났나니 지존자가 친히 시온을 세우리라 하리로다"
시편,87,6,시편 87:6,여호와께서 민족들을 등록하실 때에는 그 수를 세시며 이 사람이 거기서 났다 하시리로다
시편,87,7,시편 87:7,노래하는 자와 춤추는 자는 말하기를 나의 모든 근원이 네게 있다 하리로다
시편,88,1,시편 88:1,"여호와 내 구원의 하나님이여, 내가 주야로 주의 앞에 부르짖었사오니"
시편,88,2,시편 88:2,나의 기도로 주의 앞에 달하게 하시며 주의 귀를 나의 부르짖음에 기울이소서
시편,88,9,시편 88:9,"곤란으로 인하여 내 눈이 쇠하였나이다 여호와여, 내가 매일 주께 부르며 주를 향하여 나의 두 손을 들었나이다"
시편,88,10,시편 88:10,주께서 사망한 자에게 기사를 보이시겠나이까 유혼이 일어나 주를 찬송하리이까 ?
시편,88,13,시편 88:13,"여호와여, 오직 주께 내가 부르짖었사오니 아침에 나의 기도가 주의 앞에 달하리이다"
시편,89,1,시편 89:1,내가 여호와의 인자하심을 영원히 노래하며 주의 성실하심을 내 입으로 대대에 알게 하리이다
시편,89,2,시편 89:2,내가 말하기를 인자하심을 영원히 세우시며 주의 성실하심을 하늘에서 견고히 하시리라 하였나이다
시편,89,4,시편 89:4,내가 네 자손을 영원히 견고히 하며 네 위를 대대에 세우리라 하였다 하셨나이다
시편,89,5,시편 89:5,"여호와여, 주의 기사를 하늘이 찬양할 것이요 주의 성실도 거룩한 자의 회중에서 찬양하리이다"
시편,89,6,시편 89:6,대저 궁창에서 능히 여호와와 비교할 자 누구며 권능 있는 자 중에 여호와와 같은 자 누구리이까 ?
시편,89,7,시편 89:7,하나님은 거룩한 자의 회중에서 심히 엄위하시오며 둘러 있는 모든 자 위에 더욱 두려워할 자시니이다
시편,89,8,시편 89:8,"여호와 만군의 하나님이여, 주와 같이 능한 자 누구리이까 여호와여, 주의 성실하심이 주를 둘렀나이다"
시편,89,9,시편 89:9,주께서 바다의 흉용함을 다스리시며 그 파도가 일어날 때에 평정케 하시나이다
시편,89,11,시편 89:11,하늘이 주의 것이요 땅도 주의 것이라 세계와 그 중에 충만한 것을 주께서 건설하셨나이다
시편,89,12,시편 89:12,남북을 주께서 창조하셨으니 다볼과 헤르몬이 주의 이름을 인하여 즐거워하나이다
시편,89,13,시편 89:13,주의 팔에 능력이 있사오며 주의 손은 강하고 주의 오른손은 높으시니이다
시편,89,14,시편 89:14,의와 공의가 주의 보좌의 기초라 인자함과 진실함이 주를 앞서 행하나이다
시편,89,15,시편 89:15,"즐거운 소리를 아는 백성은 유복한 자라 여호와여, 저희가 주의 얼굴 빛에 다니며"
시편,89,16,시편 89:16,종일 주의 이름으로 기뻐하며 주의 의로 인하여 높아지오니
시편,89,17,시편 89:17,주는 저희 힘의 영광이심이라 우리 뿔이 주의 은총으로 높아지오리니
시편,89,18,시편 89:18,우리 방패는 여호와께 속하였고 우리 왕은 이스라엘의 거룩한 자에게 속하였음이니이다
시편,89,19,시편 89:19,주께서 이상 중에 주의 성도에게 말씀하시기를 내가 돕는 힘을 능력 있는 자에게 더하며 백성 중에서 택한 자를 높였으되
시편,89,21,시편 89:21,내 손이 저와 함께 하여 견고히 하고 내 팔이 그를 힘이 있게 하리로다
시편,89,22,시편 89:22,원수가 저에게서 강탈치 못하며 악한 자가 저를 곤고케 못하리로다
시편,89,24,시편 89:24,나의 성실함과 인자함이 저와 함께 하리니 내 이름을 인하여 그 뿔이 높아지리로다
시편,89,25,시편 89:25,내가 또 그 손을 바다 위에 세우며 오른손을 강들 위에 세우리니
시편,89,26,시편 89:26,"저가 내게 부르기를 주는 나의 아버지시요, 나의 하나님이시요, 나의 구원의 바위시라 하리로다"
시편,89,28,시편 89:28,저를 위하여 나의 인자함을 영구히 지키고 저로 더불어 한 나의 언약을 굳게 세우며
시편,89,29,시편 89:29,또 그 후손을 영구케 하여 그 위를 하늘의 날과 같게 하리로다
시편,89,34,시편 89:34,내 언약을 파하지 아니하며 내 입술에서 낸 것도 변치 아니하리로다
시편,89,36,시편 89:36,그 후손이 장구하고 그 위는 해같이 내 앞에 항상 있으며
시편,89,37,시편 89:37,또 궁창의 확실한 증인 달 같이 영원히 견고케 되리라 하셨도다
시편,89,47,시편 89:47,나의 때가 얼마나 단촉한지 기억하소서 주께서 모든 인생을 어찌 그리 허무하게 창조하셨는지요
시편,89,52,시편 89:52,"여호와를 영원히 찬송할지어다 ! 아멘, 아멘"
시편,90,1,시편 90:1,"주여, 주는 대대에 우리의 거처가 되셨나이다"
시편,90,2,시편 90:2,"산이 생기기 전, 땅과 세계도 주께서 조성하시기 전 곧 영원부터 영원까지 주는 하나님이시니이다"
시편,90,4,시편 90:4,주의 목전에는 천년이 지나간 어제 같으며 밤의 한 경점 같을 뿐 임이니이다
시편,90,12,시편 90:12,우리에게 우리 날 계수함을 가르치사 지혜의 마음을 얻게 하소서
시편,90,13,시편 90:13,"여호와여, 돌아오소서 언제까지니이까 주의 종들을 긍휼히 여기소서"
시편,90,14,시편 90:14,아침에 주의 인자로 우리를 만족케 하사 우리 평생에 즐겁고 기쁘게 하소서
시편,90,16,시편 90:16,주의 행사를 주의 종들에게 나타내시며 주의 영광을 저희 자손에게 나타내소서
시편,90,17,시편 90:17,주 우리 하나님의 은총을 우리에게 임하게 하사 우리 손의 행사를 우리에게 견고케 하소서 우리 손의 행사를 견고케 하소서
시편,91,1,시편 91:1,지존자의 은밀한 곳에 거하는 자는 전능하신 자의 그늘 아래 거하리로다
시편,91,2,시편 91:2,"내가 여호와를 가리켜 말하기를 저는 나의 피난처요, 나의 요새요, 나의 의뢰하는 하나님이라 하리니"
시편,91,7,시편 91:7,"천인이 네 곁에서, 만인이 네 우편에서 엎드러지나 이 재앙이 네게 가까이 못하리로다"
시편,91,9,시편 91:9,네가 말하기를 여호와는 나의 피난처시라 하고 지존자로 거처를 삼았으므로
시편,91,10,시편 91:10,화가 네게 미치지 못하며 재앙이 네 장막에 가까이 오지 못하리니
